11/19/2022 12:45:00 PM,Brooklyn,Brooklyn Bridge Park,Cooper's Hawk,Native,Injured,Raptors,1
11/19/2022 6:21:00 PM,Manhattan,Central Park,Canada Goose,Native,Injured,Birds,1
11/20/2022 11:30:00 AM,Brooklyn,Sunset Park,Mute Swan,Invasive,Healthy,Birds,1
11/21/2022 2:30:00 PM,Staten Island,Lemon Creek Park,Herring Gull,Native,DOA,Birds,1
11/21/2022 4:00:00 PM,Brooklyn,Brooklyn Bridge Park,Canada Goose,Native,Unhealthy,Birds,1
11/21/2022 4:00:00 PM,Brooklyn,Brooklyn Bridge Park,Canada Goose,Native,Unhealthy,Birds,1
11/22/2022 12:00:00 PM,Manhattan,Central Park,Canada Goose,Native,Unhealthy,Birds,4
11/22/2022 12:00:00 PM,Manhattan,Sara D. Roosevelt Park,Red-tailed Hawk,Native,DOA,Raptors,1
11/23/2022 2:45:00 PM,Manhattan,West Harlem Piers,Canada Goose,Native,Unhealthy,Birds,1
11/24/2022 12:00:00 PM,Brooklyn,Flatbush Malls,white-breasted nuthatch,Native,Unhealthy,Birds,0
11/26/2022 5:00:00 PM,Manhattan,Inwood Hill Park,Canada Goose,Native,Injured,Birds,0
11/29/2022 4:00:00 PM,Brooklyn,Prospect Park,American Coot,Native,Unhealthy,Birds,1
11/30/2022 9:00:00 AM,Brooklyn,Brooklyn Bridge Park,American Woodcock,Native,Unhealthy,Birds,1
11/30/2022 2:40:00 PM,Brooklyn,Bergen Beach,Red-tailed Hawk,Native,Injured,Raptors,0
12/01/2022 11:00:00 AM,Manhattan,Randall's Island Park,Ring-billed gull,Native,DOA,Birds,1
12/02/2022 11:30:00 AM,Brooklyn,East 71st Street between Avenue V and Avenue W,Cooper's Hawk,Native,Injured,Raptors,0
12/05/2022 9:20:00 AM,Manhattan,Central Park,Red-tailed Hawk,Native,Healthy,Raptors,1
12/08/2022 11:30:00 AM,Manhattan,Jackie Robinson Recreation Center,Chicken,Domestic,Unhealthy,"Birds, Domestic",1
12/09/2022 2:00:00 PM,Staten Island,Lyons Pool,American Robin,Native,Injured,Birds,1
12/10/2022 8:20:00 AM,Brooklyn,Prospect Park,Hawk (Unknown),Native,Injured,Raptors,0
12/10/2022 9:15:00 AM,Bronx,Van Cortlandt Park,Mallard Duck,Native,Injured,Birds,1
12/10/2022 11:00:00 AM,Bronx,Van Cortlandt Park,Mallard Duck,Native,,Birds,1
12/12/2022 1:45:00 PM,Manhattan,J. Hood Wright Park,Rock Dove,Native,Unhealthy,Birds,2
12/12/2022 2:15:00 PM,Staten Island,Lemon Creek Park,Canada Goose,Native,Injured,Birds,1
12/13/2022 12:30:00 PM,Manhattan,Central Park,Tufted Titmouse,Native,Injured,Birds,1
12/14/2022 3:40:00 PM,Brooklyn,Prospect Park,Mallard Duck,Native,Injured,Birds,0
12/14/2022 6:45:00 PM,Queens,Astoria Park,Herring Gull,Native,Injured,Birds,0
12/15/2022 1:30:00 PM,Manhattan,Fort Tryon Park,Red-tailed Hawk,Native,DOA,Raptors,1
12/16/2022 12:30:00 PM,Staten Island,Wolfe's Pond Park,Canada Goose,Native,Unhealthy,Birds,1
12/16/2022 2:30:00 PM,Manhattan,Central Park,Red-tailed Hawk,Native,Injured,Raptors,1
12/19/2022 12:10:00 PM,Manhattan,Central Park,Tufted Titmouse,Native,DOA,Birds,1
12/20/2022 10:30:00 AM,Queens,Forest Park,Chicken,Domestic,DOA,"Birds, Domestic",0
12/20/2022 4:00:00 PM,Bronx,Crotona Park,Common Grackle,Native,DOA,Birds,1
12/21/2022 8:45:00 AM,Bronx,Gun Hill Playground,Red-tailed Hawk,Native,Unhealthy,Raptors,1
12/22/2022 10:30:00 AM,Manhattan,Central Park,Chicken,Domestic,DOA,"Domestic, Birds",1
12/22/2022 11:30:00 AM,Brooklyn,Marine Park,Canada Goose,Native,DOA,Birds,2
12/24/2022 11:10:00 AM,Bronx,Van Cortlandt Park,Canada Goose,Native,,Birds,1
12/26/2022 12:00:00 PM,Brooklyn,Prospect Park,Herring Gull,Native,Injured,Birds,1
12/26/2022 1:00:00 PM,Brooklyn,Marine Park,Canada Goose,Native,Unhealthy,Birds,1
12/27/2022 9:00:00 AM,Brooklyn,Marine Park,Canada Goose,Native,DOA,Birds,6
12/27/2022 12:00:00 PM,Brooklyn,Marine Park,Canada Goose,Native,Unhealthy,Birds,1
12/28/2022 10:30:00 AM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,Herring Gull,Native,Injured,Birds,1
12/28/2022 12:50:00 PM,Queens,Flushing Meadows Corona Park,Red-tailed Hawk,Native,Injured,Raptors,1
12/29/2022 10:00:00 AM,Brooklyn,Brooklyn Bridge Park,Canada Goose,Native,Unhealthy,Birds,1
12/29/2022 3:30:00 PM,Manhattan,Randall's Island Park,Canada Goose,Native,Unhealthy,Birds,1
12/30/2022 4:30:00 PM,Manhattan,Central Park,Ring-billed Gull,Native,Injured,Birds,1
12/31/2022 2:00:00 PM,Brooklyn,Marine Park,Canada Goose,Native,DOA,Birds,2
12/31/2022 2:24:00 PM,Queens,Kissena Park,Domestic Turkey,Domestic,Unhealthy,"Birds, Domestic",1
